tiers_key,ca,TOTMVTC,TOTMVTD,TOTMVTCnet,TOTMVTDnet,ENG,MontImp,encours,Encours_Moyen_Debiteur,Encours_Moyen_crediteur,NBECHEANCE,Code_Classe,Code_Profession,Profession,Code_Activite_Economique,Activite_Economique,Code_secteur_activite,Secteur_Activite,Ville,ancienneté,pouvoir_credit
-0.02908829148548351,-0.043607096098151915,-0.06551089589048113,0.06510627966031068,-0.05914844555971507,0.06603284646999565,0,-0.06799574423620744,-0.04683725473940726,-0.10357447080981261,-0.06107434516696367,2.3614436307955025e-16,-0.42478283882434703,24,82,282,194,46,10,820,-0.5704848620128898,sain
-0.029058616138181215,-0.04136120952656174,-2.6929450462163896e-11,-6.244377962302712e-11,-9.793241656010015e-13,2.0881156872987107e-11,0,-0.06799574423620744,-0.04683725473940726,-0.10489582757550983,-0.06115062074914127,2.3614436307955025e-16,-0.42478283882434703,65,23,306,155,45,10,372,-0.0233907456664421,sain
-0.02905268106872076,-0.04117103843273758,-0.0637741405440567,0.06352866530235524,-0.05680876009460054,0.06445485762956073,1948,-0.06799574423620744,-0.04683725473940726,-0.10489582757550983,-0.043237353253378526,-0.21650525231040638,-0.42478283882434703,63,71,282,194,46,10,372,-0.0233907456664421,risqué
-0.028536330025660857,-0.04136120952656174,-2.6929450462163896e-11,-6.244377962302712e-11,-9.793241656010015e-13,2.0881156872987107e-11,0,-0.06799574423620744,-0.04683725473940726,-0.10489582757550983,-0.06115062074914127,2.3614436307955025e-16,-0.42478283882434703,97,88,282,194,46,10,372,-0.7528495674617057,sain
-0.028417628636451683,-0.04136120952656174,-2.6929450462163896e-11,-6.244377962302712e-11,-9.793241656010015e-13,2.0881156872987107e-11,0,-0.06799574423620744,-0.04683725473940726,-0.10489582757550983,-0.06115062074914127,2.3614436307955025e-16,-0.42478283882434703,19,47,282,194,46,10,729,-0.5704848620128898,sain
-0.02796458500097001,-0.043792302777129366,-0.06558521555336923,0.06571796535510578,-0.05871563182223804,0.06664408052822678,765,-0.06799574423620744,-0.04683725473940726,-0.10834799490802323,-0.04745433489655214,-0.39098566619310027,-0.42478283882434703,100,87,282,194,46,10,372,-0.7528495674617057,sain
-0.026943753053771124,-0.044096126382194754,-0.06644237384074461,0.06602506356120601,-0.059618129452596674,0.06697437869636257,0,-0.06799574423620744,-0.04683725473940726,-0.09892358629447756,-0.06115062074914127,2.3614436307955025e-16,-0.42478283882434703,65,23,307,119,46,10,729,-0.205755451115258,sain
-0.024431240315510302,-0.04404688600482209,-0.0658651011847378,0.06450212021285046,-0.05901032198950576,0.06542677968471818,0,-0.06799574423620744,-0.04683725473940726,-0.10814637446279624,-0.01897013254171356,-1.0556729571747914,-0.42478283882434703,58,48,282,194,46,10,729,-0.8440319201861136,sain
-0.023806079665675325,-0.03198446028316374,-0.05537198264814075,0.056990773750542886,-0.04796217049423382,0.05791708382889443,0,-0.06799574423620744,-0.04683725473940726,-0.10489582757550983,0.04288953111988913,2.3614436307955025e-16,-0.42478283882434703,72,20,282,194,46,10,372,1.526709250648493,sain
-0.023560763461309704,-0.04136120952656174,-0.06661343894106951,0.06614115466917804,-0.05979824303249685,0.06706733931605927,0,-0.06799574423620744,-0.04683725473940726,-0.09864786421361693,-0.061142210595011744,2.3614436307955025e-16,-0.42478283882434703,52,9,282,194,46,10,858,-1.0263966256349295,sain
-0.023540979896441508,-0.044032218658370655,-0.06638407791270093,0.06613624009366967,-0.05955674996447426,0.06707378354781725,0,-0.06799574423620744,-0.04683725473940726,-0.06192039352307331,-0.055866021119904255,2.3614436307955025e-16,-0.42478283882434703,65,23,405,557,46,10,858,-0.9352142729105216,sain
-0.023109698182314845,-0.04394561912475825,-0.06630508272524954,0.06593287522199562,-0.05947357633069548,0.06685856674360051,0,-0.06799574423620744,-0.04683725473940726,-0.10489582757550983,-0.057188831454396724,2.3614436307955025e-16,-0.42478283882434703,84,21,282,194,46,10,372,1.526709250648493,sain
-0.022725897023871854,-0.04136120952656174,-2.6929450462163896e-11,-6.244377962302712e-11,-9.793241656010015e-13,2.0881156872987107e-11,3765,-0.05846888378250809,-0.04683725473940726,-0.10636373760500055,-0.06115062074914127,-0.9476612723902664,-0.42478283882434703,97,88,91,410,46,10,372,-0.6616672147372977,risqué
-0.022632914268991337,-0.04136120952656174,-2.6929450462163896e-11,-6.244377962302712e-11,-9.793241656010015e-13,2.0881156872987107e-11,0,-0.06799574423620744,-0.04683725473940726,-0.10489582757550983,-0.061131583984694884,2.3614436307955025e-16,-0.42478283882434703,66,76,282,194,46,10,372,1.526709250648493,sain
-0.022595325495741767,-0.04426879457529144,-0.06659987988160912,0.06614429701839558,-0.05978396676729225,0.06706907158316469,1837,0.2356875721593299,-0.04683725473940726,0.3947366961870956,-0.06086809737642123,2.3614436307955025e-16,2.906877546138695,65,23,305,244,45,10,858,-0.9352142729105216,risqué
-0.02253003973167672,-0.044270610937569274,-0.06654202585581344,0.0660876600643043,-0.059723052555814234,0.06701283510230532,0,-0.06799574423620744,-0.04683725473940726,-0.10489582757550983,-0.06093467869625765,-0.7067121294094035,-0.42478283882434703,107,105,282,194,46,10,928,-1.0263966256349295,sain
-0.022423208481388464,-0.04136120952656174,-2.6929450462163896e-11,-6.244377962302712e-11,-9.793241656010015e-13,2.0881156872987107e-11,0,-0.06799574423620744,-0.04683725473940726,-0.10489582757550983,-0.06115062074914127,2.3614436307955025e-16,-0.42478283882434703,66,76,282,194,46,10,372,1.526709250648493,sain
-0.02239155477759935,-0.04136120952656174,-0.06661343894106951,0.06615142154332639,-0.05979824303249685,0.06707661122192325,0,-0.06799574423620744,-0.04683725473940726,-0.105468476125254,-0.06109990607099764,-0.8978097255666396,0.24154923816826135,53,12,282,194,46,10,372,-0.6616672147372977,sain
-0.022080952809168684,-0.04136120952656174,-0.0666072790683843,0.06615667555426578,-0.059791757333666665,0.06708148778338424,0,-0.06799574423620744,-0.04683725473940726,-0.10813783878076276,-0.06112737465260048,2.3614436307955025e-16,-0.42478283882434703,97,88,282,194,46,10,372,1.4355268979240852,sain
-0.02205127746186639,-0.0442103221509952,-0.06654654197446201,0.06612050301373669,-0.059727807554323595,0.0670455426218035,0,-0.06799574423620744,-0.04683725473940726,-0.1072662110803257,-0.061103592164773735,2.3614436307955025e-16,-0.42478283882434703,50,14,282,194,46,10,372,1.526709250648493,sain
-0.02195433799401223,-0.04136120952656174,-2.6929450462163896e-11,-6.244377962302712e-11,-9.793241656010015e-13,2.0881156872987107e-11,0,-0.06799574423620744,-0.04683725473940726,-0.107056669942605,-0.06086809737642123,2.3614436307955025e-16,-0.42478283882434703,65,23,478,40,46,10,372,2.3473504251681643,sain
-0.020992856741417935,-0.04146365199444367,-0.0639275098676404,0.06342461977114373,-0.05697024188057011,0.06436372491076325,0,-0.06799574423620744,-0.04683725473940726,-0.10214439974413327,-0.06020669307841123,2.3614436307955025e-16,-0.42478283882434703,61,50,373,144,47,10,372,1.526709250648493,sain
-0.020848436717880107,0.2775668307165061,0.23280255788838305,-0.23985424609701106,0.24941802065975677,-0.23876364545687898,2331,-0.06799574423620744,-0.04683725473940726,0.5384478813674186,-0.042246272090470126,-0.8728839521548263,-0.42478283882434703,65,23,31,522,2,7,372,-0.8440319201861136,risqué
-0.020814804657604175,-0.04136120952656174,-2.6929450462163896e-11,-6.244377962302712e-11,-9.793241656010015e-13,2.0881156872987107e-11,0,-0.06799574423620744,-0.04683725473940726,-0.10489582757550983,-0.06115062074914127,2.3614436307955025e-16,-0.42478283882434703,65,23,317,442,46,10,851,1.4355268979240852,sain
-0.020280648406162897,-0.038839163096794596,-0.061533727683888054,0.062437078861701016,-0.054449840712839134,0.0633618666205663,0,-0.06799574423620744,-0.04683725473940726,-0.10489582757550983,0.03204883377473149,2.3614436307955025e-16,-0.42478283882434703,69,4,282,194,46,10,372,1.617891603372901,sain
-0.019833539840141683,0.09719439830716972,0.07371827308414834,-0.07627886118921841,0.0829249625295723,-0.07483706684453377,661,-0.06799574423620744,-0.04683725473940726,0.40152970864925913,-0.03195663157700924,4.386454237737804,-0.42478283882434703,65,23,51,544,46,10,729,-0.6616672147372977,sain
-0.019736600372287524,-0.04387716385302694,-0.05657470964024957,0.05117187463349955,-0.04922851566797092,0.052096485564871106,1778,-0.06799574423620744,-0.04683725473940726,-0.10194581410765696,0.05354039179553031,-0.23312243458494866,-0.42478283882434703,65,23,282,194,10,10,729,-0.9352142729105216,risqué
-0.018132153261476873,-0.04136120952656174,-0.06661343894106951,0.06615478351602988,-0.05979824303249685,0.06707961016053247,0,-0.06799574423620744,-0.04683725473940726,-0.10794470238493975,-0.06115062074914127,2.3614436307955025e-16,-0.42478283882434703,60,63,282,194,46,10,729,-0.8440319201861136,sain
