tiers_key,ca,TOTMVTC,TOTMVTD,TOTMVTCnet,TOTMVTDnet,ENG,MontImp,encours,Encours_Moyen_Debiteur,Encours_Moyen_crediteur,NBECHEANCE,Code_Classe,Code_Profession,Profession,Code_Activite_Economique,Activite_Economique,Code_secteur_activite,Secteur_Activite,Ville,ancienneté,Cluster
1697105,65000.0,65427.36,-68341.9,65427.36,-66560.81,0,0.0,0.0,3021.203158,21.200526,134.0579981290926,2.0,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,LA MANNOUBA,19,1
857957,10091092.058,10091098.01,-10067774.84,10091092.06,-10062110.49,"97648,594",0.0,0.0,35285.767731,13540.900756,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBC99,"COMMERCE DE GROS NON SPECIALISE DE DENREES ALIMENTAIRES, DE BOISSONS ET DE TABAC",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SFAX,41,0
793933,139474.073,0.0,-328.48,0.0,-310.47,0,0.0,0.0,1273.571123,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,JFB99,AUTRES SERVICES D'INFORMATION N.C.A.,JF,INFORMATION ET COMMUNICATION,CITE EL MAHRAJENE,13,0
970382,7699848.782,8802635.16,-10738721.53,8802635.16,-10730045.52,"1705118,389",9006.341,0.0,411564.900358,69499.388901,272.0,0.0,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SIDI BOUZID,6,1
341123,99596.256,103203.29,-103363.96,103203.29,-101778.54,"33452,188",0.0,0.0,3945.978578,236.907178,190.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,HAC02,TRANSPORTS DE VOYAGEURS PAR TAXIS ET PAR LOUAGE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,LE KEF,12,0
1251622,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CIA02,FABRICATION DE PAPIER ET DE CARTON,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,AKOUDA,27,0
249386,343871.1,343871.1,-343195.39,343871.1,-341274.67,"73600,283",0.0,0.0,10546.27143,1956.353926,186.0,0.0,P0999,AUTRES ENTREPRENEURS INDIVIDUELS ARTISANS,COD02,FABRICATION ARTISANALE D'ARTICLES CERAMIQUES À USAGE DOMESTIQUE OU ORNEMENTAL,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,DAR CHAABANE ELFEHRI,12,1
1353998,7019357.963,7030060.52,-6094359.27,7030060.52,-6092296.28,0,0.0,0.0,3903.306778,63556.07675,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBA02,"INTERMEDIAIRES DU COMMERCE EN COMBUSTIBLES, METAUX, MINERAUX ET PRODUITS CHIMIQUES",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,ARIANA,12,0
1160003,139474.073,0.0,-142.8,0.0,-142.8,"6849,396",0.0,0.0,1832.3621925,7826.970334,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBH99,COMMERCE DE GROS NON SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BAB EL ASSEL,20,0
1055841,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1139.965227,10.393446,134.0579981290926,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCA01,COMMERCE D'ALIMENTATION GENERALE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,METLAOUI,18,0
873352,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,HAD01,TRANSPORTS ROUTIERS DE FRET,HA,TRANSPORTS ET ENTREPOSAGE,SFAX,15,0
1617503,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,2533.298389,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MIDOUN,22,1
1642027,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,3708.705249,0.0,134.0579981290926,0.0,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,GAC02,COMMERCE DE DETAIL D'EQUIPEMENTS AUTOMOBILES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,3,1
1586648,4006.211,4361.74,-4432.69,4361.74,-4154.63,0,0.0,0.0,1.597534,489.400098,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,MBB99,CONSEIL POUR LES AFFAIRES ET AUTRES CONSEILS DE GESTION,MB,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",TUNIS BELVEDERE,22,0
282843,301650.0,420976.3,-426861.66,310976.3,-424430.0,"103204,069",0.0,0.0,23748.487895,177.654213,274.0,0.0,P0301,CADRES SUPERIEURS DE L'ADMINISTRATION PUBLIQUE,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BEJA,5,1
251968,2913283.4,2913295.3,-2835372.87,2913283.4,-2829878.78,"45452,411",0.0,0.0,94451.322602,1463.311808,19.0,0.0,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,DAR CHAABANE ELFEHRI,22,1
847659,2252073.073,2427475.65,-2365385.33,2255956.61,-2344736.89,"493098,266",0.0,0.0,124097.594175,1054.622767,24.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,BDC99,AUTRES ACTIVITES EXTRACTIVES N.C.A.,BD,INDUSTRIES EXTRACTIVES,CITE ENNASR 1,3,0
231245,2829347.248,2842789.62,-2930698.69,2842789.62,-2926310.32,280000,0.0,280000.0,73651.634654,687.131252,14.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,REPUBLIQUE,40,0
98264,277281.522,492529.5,-501312.68,452529.5,-495317.4,"113267,917",0.0,0.0,40616.281591,10330.057101,2.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CJA02,AUTRE IMPRIMERIE (LABEUR),CJ,INDUSTRIE MANUFACTURIERE,SOUSSE,8,0
154047,728845.749,728958.21,-751243.14,728958.21,-750564.53,0,0.0,0.0,1650.544295,23126.309202,20.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CWA99,FABRICATION D'AUTRES MEUBLES,CW,INDUSTRIE MANUFACTURIERE,SFAX,44,0
1665673,1368552.761,1379974.4,-1361658.72,1379974.4,-1354687.27,"276376,662",0.0,0.0,8.642273,35528.941698,106.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GAC02,COMMERCE DE DETAIL D'EQUIPEMENTS AUTOMOBILES,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,NABEUL,10,0
164791,1896.718,1896.72,-359.8,1896.72,-332.93,0,0.0,0.0,935.058249,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GAC01,COMMERCE DE GROS D'EQUIPEMENTS AUTOMOBILES,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MERKEZ KASSAS,18,0
1097265,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,HAD01,TRANSPORTS ROUTIERS DE FRET,HA,TRANSPORTS ET ENTREPOSAGE,TUNIS BELVEDERE,18,0
1461882,139474.073,1248.4,-0.0,1248.4,-0.0,0,0.0,0.0,1244.983715,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBA08,INTERMEDIAIRES SPECIALISES DANS LE COMMERCE D'AUTRES PRODUITS SPECIFIQUES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,3,0
1528564,112126.256,112126.26,-118060.55,112126.26,-117924.42,"24494,391",0.0,0.0,1832.3621925,12940.817832,63.0,0.0,P1003,"DROGUERIES, QUINCAILLERIES, PIECES DE RECHANGES ET ASSIMILES",FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KSIBET EL MEDIOUNI,5,1
1627737,61504.0,64619.61,-64275.72,64619.61,-63894.6,0,0.0,0.0,155.320386,603.145991,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,NCB99,AUTRES SERVICES DE RESERVATION ET ACTIVITES CONNEXES,NC,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,MIDOUN,35,0
112220,37352.139,37352.14,-37118.43,37352.14,-36788.57,0,0.0,0.0,6882.606027,7.14983,134.0579981290926,0.0,P0906,"ARTISANS DANS LA RESTAURATION, BOULANGERS ET PATISSIERS",IBA01,RESTAURANTION TRADITIONNELLE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,10,1
111168,795662.275,2826665.04,-2753601.37,826665.04,-2743874.05,"997543,612",42543.612,955000.0,745471.109871,364.190342,51.0,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCB02,COMMERCE DE DETAIL DE VIANDES ET DE PRODUITS À BASE DE VIANDE EN MAGASIN SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MSAKEN,12,0
77473,139474.073,0.0,-1957.36,0.0,-1196.0,"11012,232",0.0,0.0,9264.942649,364.190342,134.0579981290926,2.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBA06,"INTERMEDIAIRES DU COMMERCE EN TEXTILES, HABILLEMENT, FOURRURES, CHAUSSURES ET ARTICLES EN CUIR",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MONFLEURY,20,0
1455617,31850.084,31850.08,-26901.06,31850.08,-26878.19,0,0.0,0.0,1171.017876,144.810534,134.0579981290926,0.0,P0906,"ARTISANS DANS LA RESTAURATION, BOULANGERS ET PATISSIERS",FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,OULED AMEUR,13,1
1544862,139474.073,38.27,-0.0,38.27,-0.0,0,0.0,0.0,1832.3621925,1098.06566,134.0579981290926,0.0,P0903,"ARTISANS DE L'HABILLEMENT, DU TEXTILE ET ASSIMILES",FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MERKEZ GADDOUR,25,1
1525340,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,33.0,0.0,P0906,"ARTISANS DANS LA RESTAURATION, BOULANGERS ET PATISSIERS",FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KHENIS,13,1
1267362,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,11,1
52792,2107407.63,2107407.63,-2110202.58,2107407.63,-2108907.36,"987,46",987.46,0.0,174.692383,18701.79858,60.0,5.0,P0506,AVOCATS,NFA01,SERVICES ADMINISTRATIFS COMBINES DE BUREAU,N,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,1,0
1182521,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,HAC01,TRANSPORTS URBAINS ET SUBURBAINS DE VOYAGEURS,HA,TRANSPORTS ET ENTREPOSAGE,MEGRINE RIADH,30,0
111706,139474.073,0.0,-1301.13,0.0,-1202.02,0,0.0,0.0,6894.703287,364.190342,134.0579981290926,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CYA99,REPARATION D'AUTRES EQUIPEMENTS,CY,INDUSTRIE MANUFACTURIERE,KHEZAMA OUEST,13,0
675689,253911.381,258319.33,-298143.11,258319.33,-297950.55,0,0.0,0.0,18380.31598,2484.554893,134.0579981290926,0.0,P0999,AUTRES ENTREPRENEURS INDIVIDUELS ARTISANS,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEDENINE,32,1
876056,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,"1154373,355",0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FBA02,CONSTRUCTION DE VOIES FERREES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SFAX,20,0
980829,2238.339,2238.34,-2148.83,2238.34,-2136.5,"3121,967",3121.967,0.0,12.97352,0.0,156.0,4.0,P0906,"ARTISANS DANS LA RESTAURATION, BOULANGERS ET PATISSIERS",FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TOZEUR,11,1
242278,874053.813,877572.4,-903701.57,877572.4,-889763.37,0,0.0,0.0,118367.27129,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CQH02,FABRICATION D'EMBALLAGES METALLIQUES LEGERS,CQ,INDUSTRIE MANUFACTURIERE,GABES EL HIDAYA,11,0
988947,4737722.044,8156019.94,-7945110.24,5691535.45,-7921102.78,"2970828,802",0.0,0.0,257036.330375,5333.454591,235.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CWA04,INDUSTRIES CONNEXES DE L'AMEUBLEMENT,CW,INDUSTRIE MANUFACTURIERE,MEGRINE RIADH,11,0
80893,139474.073,0.0,-729.49,0.0,-578.72,0,0.0,0.0,3271.634556,364.190342,134.0579981290926,0.0,P9904,SANS PROFESSION,MFC99,TRADUCTION ET INTERPRETATION,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,1,1
456294,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,JENDOUBA,15,1
113692,600.0,600.0,-761.32,600.0,-752.98,0,0.0,0.0,1832.3621925,138.204241,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,MCA02,ACTIVITES D'INGENIERIE,MC,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",SOUSSE,8,0
667530,139474.073,0.0,-83.85,2971426.56,-3521324.16,0,0.0,0.0,1892.041939,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,NEB99,AUTRES ACTIVITES DE NETTOYAGE,NE,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,SOUSSE,3,0
1257537,57951.0,59251.29,-57368.86,59251.29,-57229.31,0,0.0,0.0,974.005443,3476.45441,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,JEBENIANA,35,1
1569386,2505297.132,6084893.52,-5965944.74,6084893.52,-5965855.52,0,0.0,0.0,1832.3621925,98248.503334,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBH99,COMMERCE DE GROS NON SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,CHARGUIA 2,3,0
64637,139474.073,311.23,-179.02,311.23,-170.09,0,0.0,0.0,226.35043,10.580931,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL BOURGUIBA,6,1
733844,139474.073,0.0,-176.96,0.0,-176.96,"26084,153",26084.153,0.0,3059.68412,0.0,158.0,5.0,P0803,ELEVEURS,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,4,1
878696,139474.073,0.0,-422.73,0.0,-404.82,0,0.0,0.0,1290.516191,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,COH99,FABRICATION D'AUTRES PRODUITS MINERAUX NON METALLIQUES N.C.A.,CO,INDUSTRIE MANUFACTURIERE,SOUSSE,1,0
109672,139474.073,0.0,-280.65,0.0,-267.28,0,0.0,0.0,953.90181,364.190342,134.0579981290926,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,IBA02,RESTAURANTION DE TYPE RAPIDE,IB,HEBERGEMENT ET RESTAURATION,SOUSSE,21,0
1586533,139474.073,0.0,-307.19,0.0,-291.24,24272,0.0,24272.0,1131.2662,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,ACA01,PECHE EN MER,AC,"AGRICULTURE, SYLVICULTURE ET PECHE",BERGE DU LAC,13,0
490888,139474.073,0.0,-95.2,0.0,-95.2,0,0.0,0.0,1147.091726,10.401424,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,FA,CONSTRUCTION,MONASTIR,21,0
1468624,542610.337,609183.32,-771600.81,609183.32,-770161.68,0,0.0,0.0,515.771161,50234.425136,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FCB02,TRAVAUX DE PLOMBERIE ET INSTALLATION DE CHAUFFAGE ET DE CONDITIONNEMENT D'AIR,FC,CONSTRUCTION,SOUSSE,13,0
597479,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBD99,COMMERCE DE GROS D'AUTRES BIENS DOMESTIQUES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MUTUELLE VILLE,29,0
397593,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,0.26926,0.0,134.0579981290926,0.0,P1799,AUTRES SERVICES DIRECTS AUX PARTICULIERS,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,GROMBALIA,4,1
1642042,1153166.306,1155922.18,-974548.98,1155920.99,-970604.12,0,0.0,0.0,1832.3621925,162286.912043,134.0579981290926,0.0,P1003,"DROGUERIES, QUINCAILLERIES, PIECES DE RECHANGES ET ASSIMILES",FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SFAX,14,1
852820,139474.073,908.91,-0.0,908.91,-0.0,0,0.0,0.0,1832.3621925,697.212536,134.0579981290926,0.0,P1803,OUVRIERS AGRICOLE,GCB02,COMMERCE DE DETAIL DE VIANDES ET DE PRODUITS À BASE DE VIANDE EN MAGASIN SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SFAX,11,1
1688457,33810.0,136163.14,-55802.21,136163.14,-55657.61,0,0.0,0.0,1796.62652,60730.823232,134.0579981290926,0.0,P1005,"COMMERCANT DANS LE TOURISME, LOISIRS ET RESTAURATION",IBA01,RESTAURANTION TRADITIONNELLE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,1,1
1463098,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,"44140,509",44140.509,0.0,4767.472547,65347.632536,4.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,22,1
1553240,139474.073,0.0,-1269.0,0.0,-1269.0,"116865,4",116865.4,0.0,694847.47498,0.009972,9.0,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,HBB99,TRANSPORTS MARITIMES ET COTIERS DE FRET,HB,TRANSPORTS ET ENTREPOSAGE,SOUSSE,5,0
1206568,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,MFD99,"AUTRES ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES N.C.A.",MF,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",BERGE DU LAC,18,0
1141036,2463381.291,2930430.88,-3140845.0,2627151.88,-3134234.76,"502044,613",0.0,0.0,29180.290476,38209.844704,155.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CYB99,INSTALLATION DE MACHINES ET D'EQUIPEMENTS INDUSTRIELS,CY,INDUSTRIE MANUFACTURIERE,BORJ LOUZIR,22,0
1069061,139474.073,0.0,-266.88,0.0,-254.85,0,0.0,0.0,861.914542,11.155353,134.0579981290926,0.0,P1003,"DROGUERIES, QUINCAILLERIES, PIECES DE RECHANGES ET ASSIMILES",GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,19,1
1585331,139474.073,0.0,-568.89,0.0,-527.55,0,0.0,0.0,2880.364473,364.190342,134.0579981290926,4.0,P0903,"ARTISANS DE L'HABILLEMENT, DU TEXTILE ET ASSIMILES",FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,2,1
1538672,563044.158,635086.51,-637732.55,635086.51,-637460.32,0,0.0,0.0,25466.531317,4393.947476,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,EL HAOUARIA,2,1
1568674,1368.464,8404.04,-32186.49,8404.04,-32153.17,"214,5",0.0,0.0,1832.3621925,5504.234558,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,MCA01,ACTIVITES D'ARCHITECTURE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE............,30,0
1708078,139474.073,0.0,-1206.23,0.0,-1129.37,0,0.0,0.0,7843.549328,0.0,134.0579981290926,4.0,P1003,"DROGUERIES, QUINCAILLERIES, PIECES DE RECHANGES ET ASSIMILES",FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BARRAKET ESSAHEL,22,1
1674786,139474.073,0.0,-189.38,0.0,-106.19,0,0.0,0.0,3837.667008,99.726027,134.0579981290926,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,JEA99,AUTRES ACTIVITES INFORMATIQUES,JE,INFORMATION ET COMMUNICATION,SOUSSE,4,0
2872,139474.073,0.0,-314.11,0.0,-297.49,0,0.0,0.0,1177.541367,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CEE99,FABRICATION D'AUTRES TEXTILES N.C.A.,CE,INDUSTRIE MANUFACTURIERE,BAB BHAR,66,0
26003,139474.073,0.0,-511.86,0.0,-507.1,0,0.0,0.0,1832.3621925,1527.223227,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBG07,COMMERCE DE GROS D'AUTRES PRODUITS INTERMEDIAIRES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEGRINE,14,0
1625945,139474.073,0.0,-408.54,0.0,-382.76,0,0.0,0.0,1808.688756,0.0,134.0579981290926,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,KEBILI,12,0
1498010,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,16321.415945,0.0,585.0,5.0,P1799,AUTRES SERVICES DIRECTS AUX PARTICULIERS,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,FOUCHANA,4,1
276144,16875.0,455481.8,-489407.58,190131.45,-486237.09,"1124475,37",73833.598,0.0,241563.651079,15755.512786,599.0,1.0,P0501,MEDECINS LIBERAUX,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,GABES,4,1
402156,139474.073,0.0,-456.55,0.0,-340.01,0,0.0,0.0,1515.930819,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCE04,COMMERCE DE DETAIL D'APPAREILS ELECTROMENAGERS EN MAGASIN SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,GROMBALIA,12,0
